claim_id,claim_title,perspective,p_title,paraphrase_perspective,para_title,vote_yes,vote_no
8,Proportional representation is necessary.,64,PR decreases political engagement.,20895,PR has become too far left in politics and if effecting hiring practices.,0,2
8,Proportional representation is necessary.,64,PR decreases political engagement.,20896,Politics has invaded the workplace.,0,2
8,Proportional representation is necessary.,65,The link between constituencies and Members of Parliament is important.,20897,The connection between constituencies and their MP's is crucial.,1,1
8,Proportional representation is necessary.,65,The link between constituencies and Members of Parliament is important.,20898,The ties between constituencies and Members of Parliament should not be broken.,2,0
8,Proportional representation is necessary.,65,The link between constituencies and Members of Parliament is important.,20899,Diversity in the workplace is a good thing.,1,1
8,Proportional representation is necessary.,65,The link between constituencies and Members of Parliament is important.,20900,"Fixing past prejudices created by those in power needs to be revised, with the help of proportional representation in the workplace.",0,2
8,Proportional representation is necessary.,66,Extremist parties will rise under PR.,20901,Proportional representation will increase extremism in politics.,1,1
8,Proportional representation is necessary.,66,Extremist parties will rise under PR.,20902,Extremist parties will gain more power with proportional representation.,1,1
8,Proportional representation is necessary.,66,Extremist parties will rise under PR.,20903,The absense of diversity of thought in the workplace will create extremist environments.,1,1
8,Proportional representation is necessary.,66,Extremist parties will rise under PR.,20904,The workplace is becoming too one sided in ideology.,1,1
9,There must be a child curfews,68,Curfews also have an important role in the protection of vulnerable children,20905,Curfews are crucial for protecting at-risk children.,1,1
9,There must be a child curfews,68,Curfews also have an important role in the protection of vulnerable children,20906,Curfews are a good way to protect vulnerable children.,2,0
9,There must be a child curfews,68,Curfews also have an important role in the protection of vulnerable children,20908,"Givng a child a curfew, could help protect your child from predators that wish them harm. ",1,1
9,There must be a child curfews,68,Curfews also have an important role in the protection of vulnerable children,20907,Children need rules and stability to thrive properly.,1,1
641,School Uniforms Should Be Mandatory,5339,Creates a sense of equality,25723,Making school uniforms mandatory creates a sense of equality since everyone will be wearing the same clothes.,2,0
641,School Uniforms Should Be Mandatory,5339,Creates a sense of equality,25724,"Uniforms make everyone appear equal since there is no variation in clothing styles, costs, etc.",2,0
641,School Uniforms Should Be Mandatory,5339,Creates a sense of equality,25725,makes a sense of equality,2,0
641,School Uniforms Should Be Mandatory,5339,Creates a sense of equality,25726,Makes a grand sense of equality,1,1
642,People should lose their jobs for saying the wrong thing,5349,Where will you get the chance to say what you really mean?,25739,"If you can't say something on the job, then where can you?",2,0
642,People should lose their jobs for saying the wrong thing,5349,Where will you get the chance to say what you really mean?,25740,Where else can you say what you want?,2,0
642,People should lose their jobs for saying the wrong thing,5349,Where will you get the chance to say what you really mean?,25741,Does the place where speaking your mind is alright exists?,2,0
642,People should lose their jobs for saying the wrong thing,5349,Where will you get the chance to say what you really mean?,25742,What happened to a construct where people are allowed freedom of expression?,1,1
643,Wikileaks is not and has never been a non-profit organization,5352,Wikileaks is not registered.,25746,Wikileaks is not constrained by official context.,1,1
643,Wikileaks is not and has never been a non-profit organization,5352,Wikileaks is not registered.,25743,WikiLeaks has never been registered as one.,1,1
