claim,perspective,sup,und,ns,suporting (scaled),undermining (scaled),not sure (scaled),P_i ,Total ,id,source,title
629,5214,3,0,0,3.0,0.0,0.0,1.0,3,629,debatewise,All patents should be removed on anti-retroviral drugs to fight AIDS
629,5217,0,0,3,0.0,0.0,3.0,1.0,3,629,debatewise,All patents should be removed on anti-retroviral drugs to fight AIDS
629,5215,3,0,0,3.0,0.0,0.0,1.0,3,629,debatewise,All patents should be removed on anti-retroviral drugs to fight AIDS
980,7866,0,3,0,0.0,3.0,0.0,1.0,3,980,debatewise,The environment is being sacrificed for the economy
980,7862,3,0,0,3.0,0.0,0.0,1.0,3,980,debatewise,The environment is being sacrificed for the economy
980,7860,3,0,0,3.0,0.0,0.0,1.0,3,980,debatewise,The environment is being sacrificed for the economy
980,7861,3,0,0,3.0,0.0,0.0,1.0,3,980,debatewise,The environment is being sacrificed for the economy
980,7865,0,3,0,0.0,3.0,0.0,1.0,3,980,debatewise,The environment is being sacrificed for the economy
783,6378,0,3,0,0.0,3.0,0.0,1.0,3,783,debatewise,Hosting the world cup is beneficial
783,6376,3,0,0,3.0,0.0,0.0,1.0,3,783,debatewise,Hosting the world cup is beneficial
783,6377,0,3,0,0.0,3.0,0.0,1.0,3,783,debatewise,Hosting the world cup is beneficial
951,7621,4,0,0,3.0,0.0,0.0,1.0,4,951,debatewise,Polls are accurate predictors of election results
951,7624,0,4,0,0.0,3.0,0.0,1.0,4,951,debatewise,Polls are accurate predictors of election results
951,7622,4,0,0,3.0,0.0,0.0,1.0,4,951,debatewise,Polls are accurate predictors of election results
951,7623,0,4,0,0.0,3.0,0.0,1.0,4,951,debatewise,Polls are accurate predictors of election results
608,5074,3,0,0,3.0,0.0,0.0,1.0,3,608,procon,The United States should use the electoral college in presidential elections.
803,6486,3,0,0,3.0,0.0,0.0,1.0,3,803,debatewise,There is a world Water crisis
803,6489,0,3,0,0.0,3.0,0.0,1.0,3,803,debatewise,There is a world Water crisis
803,6488,0,3,0,0.0,3.0,0.0,1.0,3,803,debatewise,There is a world Water crisis
803,6484,3,0,0,3.0,0.0,0.0,1.0,3,803,debatewise,There is a world Water crisis
643,5352,3,0,0,3.0,0.0,0.0,1.0,3,643,debatewise,Wikileaks is not and has never been a non-profit organization
637,5296,3,0,0,3.0,0.0,0.0,1.0,3,637,debatewise,Strict parenting works best
637,5305,0,3,0,0.0,3.0,0.0,1.0,3,637,debatewise,Strict parenting works best
637,5293,3,0,0,3.0,0.0,0.0,1.0,3,637,debatewise,Strict parenting works best
637,5302,0,3,0,0.0,3.0,0.0,1.0,3,637,debatewise,Strict parenting works best
637,5298,0,3,0,0.0,3.0,0.0,1.0,3,637,debatewise,Strict parenting works best
637,5299,0,3,0,0.0,3.0,0.0,1.0,3,637,debatewise,Strict parenting works best
1006,8132,3,0,0,3.0,0.0,0.0,1.0,3,1006,debatewise,We Should Have a Quota for Women on Corporate Boards
1006,8134,3,0,0,3.0,0.0,0.0,1.0,3,1006,debatewise,We Should Have a Quota for Women on Corporate Boards
1006,8135,3,0,0,3.0,0.0,0.0,1.0,3,1006,debatewise,We Should Have a Quota for Women on Corporate Boards
1006,8133,3,0,0,3.0,0.0,0.0,1.0,3,1006,debatewise,We Should Have a Quota for Women on Corporate Boards
697,5797,0,0,3,0.0,0.0,3.0,1.0,3,697,debatewise,Illegal downloaders should be cut off from the internet
697,5792,0,3,0,0.0,3.0,0.0,1.0,3,697,debatewise,Illegal downloaders should be cut off from the internet
697,5788,3,0,0,3.0,0.0,0.0,1.0,3,697,debatewise,Illegal downloaders should be cut off from the internet
697,5795,0,3,0,0.0,3.0,0.0,1.0,3,697,debatewise,Illegal downloaders should be cut off from the internet
697,5794,0,3,0,0.0,3.0,0.0,1.0,3,697,debatewise,Illegal downloaders should be cut off from the internet
697,5787,3,0,0,3.0,0.0,0.0,1.0,3,697,debatewise,Illegal downloaders should be cut off from the internet
697,5789,3,0,0,3.0,0.0,0.0,1.0,3,697,debatewise,Illegal downloaders should be cut off from the internet
972,7789,0,0,3,0.0,0.0,3.0,1.0,3,972,debatewise,Water Should Be Owned And Supplied By The State
972,7783,0,3,0,0.0,3.0,0.0,1.0,3,972,debatewise,Water Should Be Owned And Supplied By The State
972,7790,0,3,0,0.0,3.0,0.0,1.0,3,972,debatewise,Water Should Be Owned And Supplied By The State
972,7786,0,3,0,0.0,3.0,0.0,1.0,3,972,debatewise,Water Should Be Owned And Supplied By The State
729,6032,0,0,3,0.0,0.0,3.0,1.0,3,729,debatewise,Children should be seen and not heard
729,6028,0,3,0,0.0,3.0,0.0,1.0,3,729,debatewise,Children should be seen and not heard
708,5877,0,3,0,0.0,3.0,0.0,1.0,3,708,debatewise,Swearing should be illegal
708,5876,0,0,3,0.0,0.0,3.0,1.0,3,708,debatewise,Swearing should be illegal
708,5879,0,3,0,0.0,3.0,0.0,1.0,3,708,debatewise,Swearing should be illegal
789,6412,3,0,0,3.0,0.0,0.0,1.0,3,789,debatewise,Forced marriage should be banned
940,7565,3,0,0,3.0,0.0,0.0,1.0,3,940,debatewise,The media portrays youths in a negative way
940,7567,0,0,3,0.0,0.0,3.0,1.0,3,940,debatewise,The media portrays youths in a negative way
940,7566,0,0,3,0.0,0.0,3.0,1.0,3,940,debatewise,The media portrays youths in a negative way
935,7539,3,0,0,3.0,0.0,0.0,1.0,3,935,debatewise,It is good to gossip
935,7541,3,0,0,3.0,0.0,0.0,1.0,3,935,debatewise,It is good to gossip
711,5899,3,0,0,3.0,0.0,0.0,1.0,3,711,debatewise,Britain should scrap the monarchy
711,5896,3,0,0,3.0,0.0,0.0,1.0,3,711,debatewise,Britain should scrap the monarchy
711,5894,3,0,0,3.0,0.0,0.0,1.0,3,711,debatewise,Britain should scrap the monarchy
711,5900,0,3,0,0.0,3.0,0.0,1.0,3,711,debatewise,Britain should scrap the monarchy
711,5902,0,3,0,0.0,3.0,0.0,1.0,3,711,debatewise,Britain should scrap the monarchy
827,6647,0,3,0,0.0,3.0,0.0,1.0,3,827,debatewise,ID cards and the National Identity Register should be scrapped
827,6634,3,0,0,3.0,0.0,0.0,1.0,3,827,debatewise,ID cards and the National Identity Register should be scrapped
790,6419,3,0,0,3.0,0.0,0.0,1.0,3,790,debatewise,Anti-social behaviour orders are effective
958,7650,3,0,0,3.0,0.0,0.0,1.0,3,958,debatewise,Language does control thought
958,7654,0,0,3,0.0,0.0,3.0,1.0,3,958,debatewise,Language does control thought
808,6509,3,0,0,3.0,0.0,0.0,1.0,3,808,debatewise,Television is one of the most effective mediums through which to teach and inspire youngsters
808,6511,0,3,0,0.0,3.0,0.0,1.0,3,808,debatewise,Television is one of the most effective mediums through which to teach and inspire youngsters
808,6512,0,3,0,0.0,3.0,0.0,1.0,3,808,debatewise,Television is one of the most effective mediums through which to teach and inspire youngsters
1001,8075,0,3,0,0.0,3.0,0.0,1.0,3,1001,debatewise,Rich countries should actively recruit medical personnel from poorer countries
1001,8072,0,0,3,0.0,0.0,3.0,1.0,3,1001,debatewise,Rich countries should actively recruit medical personnel from poorer countries
1001,8083,0,3,0,0.0,3.0,0.0,1.0,3,1001,debatewise,Rich countries should actively recruit medical personnel from poorer countries
1001,8081,0,0,3,0.0,0.0,3.0,1.0,3,1001,debatewise,Rich countries should actively recruit medical personnel from poorer countries
1001,8080,0,3,0,0.0,3.0,0.0,1.0,3,1001,debatewise,Rich countries should actively recruit medical personnel from poorer countries
1001,8079,0,3,0,0.0,3.0,0.0,1.0,3,1001,debatewise,Rich countries should actively recruit medical personnel from poorer countries
1001,8070,3,0,0,3.0,0.0,0.0,1.0,3,1001,debatewise,Rich countries should actively recruit medical personnel from poorer countries
599,5022,0,3,0,0.0,3.0,0.0,1.0,3,599,procon,The penny should stay in circulation
733,6057,0,0,3,0.0,0.0,3.0,1.0,3,733,debatewise,Wind farms are a good solution to the energy crisis
733,6060,0,3,0,0.0,3.0,0.0,1.0,3,733,debatewise,Wind farms are a good solution to the energy crisis
733,6059,0,3,0,0.0,3.0,0.0,1.0,3,733,debatewise,Wind farms are a good solution to the energy crisis
733,6055,3,0,0,3.0,0.0,0.0,1.0,3,733,debatewise,Wind farms are a good solution to the energy crisis
961,7689,0,3,0,0.0,3.0,0.0,1.0,3,961,debatewise,Oil Companies Should Not Be Allowed To Drill Offshore
961,7687,0,3,0,0.0,3.0,0.0,1.0,3,961,debatewise,Oil Companies Should Not Be Allowed To Drill Offshore
961,7683,3,0,0,3.0,0.0,0.0,1.0,3,961,debatewise,Oil Companies Should Not Be Allowed To Drill Offshore
961,7691,0,0,3,0.0,0.0,3.0,1.0,3,961,debatewise,Oil Companies Should Not Be Allowed To Drill Offshore
961,7682,3,0,0,3.0,0.0,0.0,1.0,3,961,debatewise,Oil Companies Should Not Be Allowed To Drill Offshore
961,7681,3,0,0,3.0,0.0,0.0,1.0,3,961,debatewise,Oil Companies Should Not Be Allowed To Drill Offshore
961,7690,0,3,0,0.0,3.0,0.0,1.0,3,961,debatewise,Oil Companies Should Not Be Allowed To Drill Offshore
961,7685,3,0,0,3.0,0.0,0.0,1.0,3,961,debatewise,Oil Companies Should Not Be Allowed To Drill Offshore
957,7643,3,0,0,3.0,0.0,0.0,1.0,3,957,debatewise,Paparazzi and press intrude too much into celebrities lives
957,7645,3,0,0,3.0,0.0,0.0,1.0,3,957,debatewise,Paparazzi and press intrude too much into celebrities lives
600,5026,7,0,0,3.0,0.0,0.0,1.0,7,600,procon,Net neutrality should be restored
600,5025,7,0,0,3.0,0.0,0.0,1.0,7,600,procon,Net neutrality should be restored
600,5024,7,0,0,3.0,0.0,0.0,1.0,7,600,procon,Net neutrality should be restored
600,5028,1,6,0,0.42857142859999997,2.5714285709999998,0.0,0.6326530612,7,600,procon,Net neutrality should be restored
979,7858,3,0,0,3.0,0.0,0.0,1.0,3,979,debatewise,The UN should be reformed or replaced
979,7857,3,0,0,3.0,0.0,0.0,1.0,3,979,debatewise,The UN should be reformed or replaced
979,7856,3,0,0,3.0,0.0,0.0,1.0,3,979,debatewise,The UN should be reformed or replaced
979,7859,0,3,0,0.0,3.0,0.0,1.0,3,979,debatewise,The UN should be reformed or replaced
924,7464,0,3,0,0.0,3.0,0.0,1.0,3,924,debatewise,We should dramatically increase the rate of income tax paid by the rich
924,7457,0,0,3,0.0,0.0,3.0,1.0,3,924,debatewise,We should dramatically increase the rate of income tax paid by the rich
924,7463,0,3,0,0.0,3.0,0.0,1.0,3,924,debatewise,We should dramatically increase the rate of income tax paid by the rich
924,7466,0,3,0,0.0,3.0,0.0,1.0,3,924,debatewise,We should dramatically increase the rate of income tax paid by the rich
924,7455,3,0,0,3.0,0.0,0.0,1.0,3,924,debatewise,We should dramatically increase the rate of income tax paid by the rich
924,7454,3,0,0,3.0,0.0,0.0,1.0,3,924,debatewise,We should dramatically increase the rate of income tax paid by the rich
777,6348,3,0,0,3.0,0.0,0.0,1.0,3,777,debatewise,Sunbeds should be banned
974,7802,3,0,0,3.0,0.0,0.0,1.0,3,974,debatewise,Pensions should be privatised
974,7808,0,0,3,0.0,0.0,3.0,1.0,3,974,debatewise,Pensions should be privatised
956,7642,0,0,3,0.0,0.0,3.0,1.0,3,956,debatewise,Gender Equality is Treating Men and Women in the Same Way
956,7641,0,3,0,0.0,3.0,0.0,1.0,3,956,debatewise,Gender Equality is Treating Men and Women in the Same Way
787,6397,3,0,0,3.0,0.0,0.0,1.0,3,787,debatewise,The UK is truly a democracy
787,6400,0,3,0,0.0,3.0,0.0,1.0,3,787,debatewise,The UK is truly a democracy
787,6398,3,0,0,3.0,0.0,0.0,1.0,3,787,debatewise,The UK is truly a democracy
787,6399,0,3,0,0.0,3.0,0.0,1.0,3,787,debatewise,The UK is truly a democracy
613,5103,0,4,0,0.0,3.0,0.0,1.0,4,613,debatewise,Commercialization of Festivals and Holidays Has Eroded Their Real Significance
613,5102,0,4,0,0.0,3.0,0.0,1.0,4,613,debatewise,Commercialization of Festivals and Holidays Has Eroded Their Real Significance
613,5101,4,0,0,3.0,0.0,0.0,1.0,4,613,debatewise,Commercialization of Festivals and Holidays Has Eroded Their Real Significance
613,5098,3,1,0,2.25,0.75,0.0,0.4375,4,613,debatewise,Commercialization of Festivals and Holidays Has Eroded Their Real Significance
613,5100,3,1,0,2.25,0.75,0.0,0.4375,4,613,debatewise,Commercialization of Festivals and Holidays Has Eroded Their Real Significance
719,5964,3,0,0,3.0,0.0,0.0,1.0,3,719,debatewise,"G20 protests – at best a waste of time, at worst a dangerous disruption"
658,5471,3,0,0,3.0,0.0,0.0,1.0,3,658,debatewise,Hacking Can Be Justified
658,5470,3,0,0,3.0,0.0,0.0,1.0,3,658,debatewise,Hacking Can Be Justified
658,5467,3,0,0,3.0,0.0,0.0,1.0,3,658,debatewise,Hacking Can Be Justified
658,5468,3,0,0,3.0,0.0,0.0,1.0,3,658,debatewise,Hacking Can Be Justified
869,7075,3,0,0,3.0,0.0,0.0,1.0,3,869,debatewise,Children Should Have The Right To Vote In Elections
759,6237,0,3,0,0.0,3.0,0.0,1.0,3,759,debatewise,Football does unify us
759,6236,3,0,0,3.0,0.0,0.0,1.0,3,759,debatewise,Football does unify us
759,6238,0,3,0,0.0,3.0,0.0,1.0,3,759,debatewise,Football does unify us
759,6235,3,0,0,3.0,0.0,0.0,1.0,3,759,debatewise,Football does unify us
619,5130,3,0,0,3.0,0.0,0.0,1.0,3,619,debatewise,Women should be allowed on the front line
619,5131,3,0,0,3.0,0.0,0.0,1.0,3,619,debatewise,Women should be allowed on the front line
634,5272,0,0,3,0.0,0.0,3.0,1.0,3,634,debatewise,The voting age should be lowered to 16
634,5270,3,0,0,3.0,0.0,0.0,1.0,3,634,debatewise,The voting age should be lowered to 16
634,5269,3,0,0,3.0,0.0,0.0,1.0,3,634,debatewise,The voting age should be lowered to 16
634,5268,3,0,0,3.0,0.0,0.0,1.0,3,634,debatewise,The voting age should be lowered to 16
634,5271,0,0,3,0.0,0.0,3.0,1.0,3,634,debatewise,The voting age should be lowered to 16
634,5273,0,3,0,0.0,3.0,0.0,1.0,3,634,debatewise,The voting age should be lowered to 16
877,7108,0,3,0,0.0,3.0,0.0,1.0,3,877,debatewise,Causing Religious Offence Should Be A Civil Offence
941,7568,3,0,0,3.0,0.0,0.0,1.0,3,941,debatewise,Romeo and Juliet is unsuccessful as a tragedy
812,6535,0,4,0,0.0,3.0,0.0,1.0,4,812,debatewise,Chocolate is good for you
812,6531,4,0,0,3.0,0.0,0.0,1.0,4,812,debatewise,Chocolate is good for you
812,6536,0,4,0,0.0,3.0,0.0,1.0,4,812,debatewise,Chocolate is good for you
812,6533,0,4,0,0.0,3.0,0.0,1.0,4,812,debatewise,Chocolate is good for you
812,6534,0,3,1,0.0,2.25,0.75,0.4375,4,812,debatewise,Chocolate is good for you
812,6530,0,1,3,0.0,0.75,2.25,0.4375,4,812,debatewise,Chocolate is good for you
837,6778,0,0,3,0.0,0.0,3.0,1.0,3,837,debatewise,Cars Should Be Banned From City Centres
837,6776,0,0,3,0.0,0.0,3.0,1.0,3,837,debatewise,Cars Should Be Banned From City Centres
667,5542,3,0,0,3.0,0.0,0.0,1.0,3,667,debatewise,All evidence gathered by intelligence agencies should be admissible in courts of law
667,5539,3,0,0,3.0,0.0,0.0,1.0,3,667,debatewise,All evidence gathered by intelligence agencies should be admissible in courts of law
925,7482,0,3,0,0.0,3.0,0.0,1.0,3,925,debatewise,The EU should impose a special Europe-wide tax on meat consumption to help save the planet
925,7468,3,0,0,3.0,0.0,0.0,1.0,3,925,debatewise,The EU should impose a special Europe-wide tax on meat consumption to help save the planet
925,7473,0,3,0,0.0,3.0,0.0,1.0,3,925,debatewise,The EU should impose a special Europe-wide tax on meat consumption to help save the planet
663,5509,3,0,0,3.0,0.0,0.0,1.0,3,663,debatewise,Animals should be kept in zoos
663,5507,3,0,0,3.0,0.0,0.0,1.0,3,663,debatewise,Animals should be kept in zoos
663,5508,3,0,0,3.0,0.0,0.0,1.0,3,663,debatewise,Animals should be kept in zoos
663,5514,0,3,0,0.0,3.0,0.0,1.0,3,663,debatewise,Animals should be kept in zoos
959,7664,0,3,0,0.0,3.0,0.0,1.0,3,959,debatewise,There Is a Mathematical Miracle in the Quran That Proves It Is the Word of God
852,6927,3,0,0,3.0,0.0,0.0,1.0,3,852,debatewise,Governments should ban the media from reporting hostage-taking
852,6926,0,0,3,0.0,0.0,3.0,1.0,3,852,debatewise,Governments should ban the media from reporting hostage-taking
852,6931,0,0,3,0.0,0.0,3.0,1.0,3,852,debatewise,Governments should ban the media from reporting hostage-taking
769,6293,3,0,0,3.0,0.0,0.0,1.0,3,769,debatewise,Healthy eating should be made mandatory
769,6299,0,3,0,0.0,3.0,0.0,1.0,3,769,debatewise,Healthy eating should be made mandatory
769,6298,0,3,0,0.0,3.0,0.0,1.0,3,769,debatewise,Healthy eating should be made mandatory
734,6061,3,0,0,3.0,0.0,0.0,1.0,3,734,debatewise,All our actions are determined in some way
734,6064,0,3,0,0.0,3.0,0.0,1.0,3,734,debatewise,All our actions are determined in some way
944,7584,3,0,0,3.0,0.0,0.0,1.0,3,944,debatewise,punishment should fit the criminal
944,7586,0,0,3,0.0,0.0,3.0,1.0,3,944,debatewise,punishment should fit the criminal
944,7587,0,3,0,0.0,3.0,0.0,1.0,3,944,debatewise,punishment should fit the criminal
793,6433,3,0,0,3.0,0.0,0.0,1.0,3,793,debatewise,Female Children Are More Useful at Home
638,5319,0,4,0,0.0,3.0,0.0,1.0,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5310,4,0,0,3.0,0.0,0.0,1.0,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5321,0,4,0,0.0,3.0,0.0,1.0,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5313,4,0,0,3.0,0.0,0.0,1.0,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5316,0,4,0,0.0,3.0,0.0,1.0,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5315,3,0,1,2.25,0.0,0.75,0.4375,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5312,3,1,0,2.25,0.75,0.0,0.4375,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5318,0,1,3,0.0,0.75,2.25,0.4375,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5320,1,3,0,0.75,2.25,0.0,0.4375,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5311,0,1,3,0.0,0.75,2.25,0.4375,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5317,0,3,1,0.0,2.25,0.75,0.4375,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5309,3,1,0,2.25,0.75,0.0,0.4375,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5307,3,1,0,2.25,0.75,0.0,0.4375,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
638,5314,3,1,0,2.25,0.75,0.0,0.4375,4,638,debatewise,Should the Cell Phones Be Allowed in Schools
995,7983,0,0,3,0.0,0.0,3.0,1.0,3,995,debatewise,Heavy drinkers should be denied liver transplants
995,7974,0,0,3,0.0,0.0,3.0,1.0,3,995,debatewise,Heavy drinkers should be denied liver transplants
995,7978,0,0,3,0.0,0.0,3.0,1.0,3,995,debatewise,Heavy drinkers should be denied liver transplants
995,7977,0,0,3,0.0,0.0,3.0,1.0,3,995,debatewise,Heavy drinkers should be denied liver transplants
995,7982,0,0,3,0.0,0.0,3.0,1.0,3,995,debatewise,Heavy drinkers should be denied liver transplants
995,7980,0,0,3,0.0,0.0,3.0,1.0,3,995,debatewise,Heavy drinkers should be denied liver transplants
995,7976,0,0,3,0.0,0.0,3.0,1.0,3,995,debatewise,Heavy drinkers should be denied liver transplants
995,7979,0,0,3,0.0,0.0,3.0,1.0,3,995,debatewise,Heavy drinkers should be denied liver transplants
896,7193,0,3,0,0.0,3.0,0.0,1.0,3,896,debatewise,Summer Holidays Should Be Shortened
896,7192,0,3,0,0.0,3.0,0.0,1.0,3,896,debatewise,Summer Holidays Should Be Shortened
896,7190,3,0,0,3.0,0.0,0.0,1.0,3,896,debatewise,Summer Holidays Should Be Shortened
896,7189,3,0,0,3.0,0.0,0.0,1.0,3,896,debatewise,Summer Holidays Should Be Shortened
628,5212,0,3,0,0.0,3.0,0.0,1.0,3,628,debatewise,We should build new nuclear power plants
628,5208,3,0,0,3.0,0.0,0.0,1.0,3,628,debatewise,We should build new nuclear power plants
628,5210,3,0,0,3.0,0.0,0.0,1.0,3,628,debatewise,We should build new nuclear power plants
628,5211,0,3,0,0.0,3.0,0.0,1.0,3,628,debatewise,We should build new nuclear power plants
628,5207,3,0,0,3.0,0.0,0.0,1.0,3,628,debatewise,We should build new nuclear power plants
625,5185,0,3,0,0.0,3.0,0.0,1.0,3,625,debatewise,Affirmative Action in South Africa does more harm than good
625,5181,3,0,0,3.0,0.0,0.0,1.0,3,625,debatewise,Affirmative Action in South Africa does more harm than good
